names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
"'market for ferrochromium, high-carbon, 68% Cr' (kilogram, GLO, None)",-0.0012259805780822073,0.001785834956060161,0.0017101573695839341,0.00010853723771807146,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.044317142784275836,0.0026934517353016914
"'market for electricity, medium voltage' (kilowatt hour, PH, None)",-0.0196852026136536,0.01976079850063578,0.03583446762494128,0.0041153675284716345,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.49038245427562216,0.10212664375850963
other,,0.17172248253831532,,0.016033290474393443,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,4.261451906345404,0.3978809020644609
"'market for electricity, high voltage, aluminium industry' (kilowatt hour, IAI Area, Gulf Cooperation Council, None)",-0.0008114703055354527,0.0008114703055354527,0.0010998856750312018,0.00013462848516772807,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.02013738462984992,0.003340930123336645
"'market for heat, district or industrial, natural gas' (megajoule, Europe without Switzerland, None)",,0.006010415112805029,,0.0007117016891936536,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.14915399871810806,0.01766153432755569
"'market for ferronickel' (kilogram, GLO, None)",-0.0002518482368676681,0.0013422351665330387,0.0016339461338097162,9.923324305943905e-05,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.033308804558598325,0.0024625645201357335
"'market for electricity, high voltage' (kilowatt hour, IN-Northern grid, None)",,0.006364310101432977,,0.0012577746105621596,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.15793622951073685,0.03121283790395374
"'market for chlorine, gaseous' (kilogram, RER, None)",,0.0002289324726441077,,2.2696574673594062e-05,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.005681170616409671,0.0005632364497684084
"'market for heat, district or industrial, other than natural gas' (megajoule, Europe without Switzerland, None)",,0.0009644430830452614,,0.00010833317692736312,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.023933545299683435,0.0026883877784294147
"'market for electricity, high voltage' (kilowatt hour, IN-Eastern grid, None)",,0.009260240129993038,,0.0020049608305653588,300,_market_for_photovoltaics__electric_installation_for_3kWp_module__at_building___unit__GLO__None_,290,15503.39855670929,60600,4.029670786208251,0.22980140615175493,0.0497549536162467
