Category
2410:Manufacture of basic iron and steel
3821:Treatment and disposal of non-hazardous waste
2410:Manufacture of basic iron and steel
2410:Manufacture of basic iron and steel
4923:Freight transport by road
3530:Steam and air conditioning supply
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
1920:Manufacture of refined petroleum products
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
1910:Manufacture of coke oven products
4923:Freight transport by road
2410:Manufacture of basic iron and steel
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
"0810:Quarrying of stone, sand and clay"
3830:Materials recovery
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
4312:Site preparation
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
2410:Manufacture of basic iron and steel
