Category
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
2011:Manufacture of basic chemicals
2420:Manufacture of basic precious and other non-ferrous metals
5022:Inland freight water transport
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
4923:Freight transport by road
3530:Steam and air conditioning supply
3821:Treatment and disposal of non-hazardous waste
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
2420:Manufacture of basic precious and other non-ferrous metals
"2395:Manufacture of articles of concrete, cement and plaster"
"3510:Electric power generation, transmission and distribution"
"2395:Manufacture of articles of concrete, cement and plaster"
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
0729:Mining of other non-ferrous metal ores
3821:Treatment and disposal of non-hazardous waste
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
5022:Inland freight water transport
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
2821:Manufacture of agricultural and forestry machinery
2011:Manufacture of basic chemicals
"1701:Manufacture of pulp, paper and paperboard"
"0810:Quarrying of stone, sand and clay"
"2394:Manufacture of cement, lime and plaster"
4923:Freight transport by road
8292:Packaging activities
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
"2022:Manufacture of paints, varnishes and similar coatings, printing ink and mas"
3011:Building of ships and floating structures
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
4923:Freight transport by road
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
4923:Freight transport by road
3830:Materials recovery
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2220:Manufacture of plastics products
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
0520:Mining of lignite
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
3520:Manufacture of gas; distribution of gaseous fuels through mains
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
4923:Freight transport by road
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4220:Construction of utility projects
1610:Sawmilling and planing of wood
"0810:Quarrying of stone, sand and clay"
1072:Manufacture of sugar
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
0510:Mining of hard coal
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4210:Construction of roads and railways
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
"2394:Manufacture of cement, lime and plaster"
3520:Manufacture of gas; distribution of gaseous fuels through mains
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
5012:Sea and coastal freight water transport
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2420:Manufacture of basic precious and other non-ferrous metals
0220:Logging
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
2410:Manufacture of basic iron and steel
1920:Manufacture of refined petroleum products
3830:Materials recovery
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
1920:Manufacture of refined petroleum products
2012:Manufacture of fertilizers and nitrogen compounds
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
4520:Maintenance and repair of motor vehicles
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
4100:Construction of buildings
2011:Manufacture of basic chemicals
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
1623:Manufacture of wooden containers
4923:Freight transport by road
2011:Manufacture of basic chemicals
2012:Manufacture of fertilizers and nitrogen compounds
4923:Freight transport by road
0510:Mining of hard coal
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
4923:Freight transport by road
3822:Treatment and disposal of hazardous waste
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
0510:Mining of hard coal
"2022:Manufacture of paints, varnishes and similar coatings, printing ink and mas"
4923:Freight transport by road
0520:Mining of lignite
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
4912:Freight rail transport
"2394:Manufacture of cement, lime and plaster"
2220:Manufacture of plastics products
2610:Manufacture of electronic components and boards
0910:Support activities for petroleum and natural gas extraction
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4912:Freight rail transport
3821:Treatment and disposal of non-hazardous waste
3700:Sewerage
3530:Steam and air conditioning supply
3830:Materials recovery
4220:Construction of utility projects
239:Manufacture of non-metallic mineral products n.e.c.
"3510:Electric power generation, transmission and distribution"
0220:Logging
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
492:Other land transport
"3510:Electric power generation, transmission and distribution"
4520:Maintenance and repair of motor vehicles
"2394:Manufacture of cement, lime and plaster"
0620:Extraction of natural gas
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
4923:Freight transport by road
0729:Mining of other non-ferrous metal ores
"2395:Manufacture of articles of concrete, cement and plaster"
1920:Manufacture of refined petroleum products
4923:Freight transport by road
3520:Manufacture of gas; distribution of gaseous fuels through mains
"2394:Manufacture of cement, lime and plaster"
4923:Freight transport by road
0610:Extraction of crude petroleum
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
3900:Remediation activities and other waste management services
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
4922:Other passenger land transport
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
"0810:Quarrying of stone, sand and clay"
3520:Manufacture of gas; distribution of gaseous fuels through mains
3520:Manufacture of gas; distribution of gaseous fuels through mains
3821:Treatment and disposal of non-hazardous waste
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
2013:Manufacture of plastics and synthetic rubber in primary forms
"3510:Electric power generation, transmission and distribution"
0220:Logging
2011:Manufacture of basic chemicals
1920:Manufacture of refined petroleum products
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
2011:Manufacture of basic chemicals
2410:Manufacture of basic iron and steel
1621:Manufacture of veneer sheets and wood-based panels
"2710:Manufacture of electric motors, generators, transformers and electricity di"
"3510:Electric power generation, transmission and distribution"
